bin	score1	score2	delta
chr1:195899999-196000000	-0.828208	-0.328059	-0.5001490000000001
chr1:195999999-196100000	-0.93372	-0.472048	-0.46167199999999997
chr1:196099999-196200000	-0.855657	-0.526016	-0.32964099999999996
chr1:196199999-196300000	-0.913174	-0.505205	-0.407969
chr1:196299999-196400000	-0.827282	-0.445655	-0.38162699999999994
chr1:196399999-196500000	-0.903609	-0.342592	-0.561017
chr1:196599999-196700000	-0.794499	-0.437619	-0.35688
chr1:196699999-196800000	-0.924869	-0.683315	-0.24155400000000005
chr1:196799999-196900000	-0.890385	-0.559744	-0.33064099999999996
chr1:196899999-197000000	-0.931527	-0.431366	-0.500161
chr1:196999999-197100000	-0.542002	-0.31091	-0.23109199999999996
chr1:197099999-197200000	-0.406385	-0.275545	-0.13084
chr1:197299999-197400000	-0.813395	-0.422171	-0.39122399999999996
chr1:197499999-197600000	-0.766892	-0.375259	-0.391633
chr1:197599999-197700000	-0.744585	-0.281571	-0.46301400000000004
chr1:197699999-197800000	-0.629275	-0.165957	-0.463318
chr1:197799999-197900000	-0.699958	-0.248267	-0.45169099999999995
chr1:197899999-198000000	-0.540386	-0.26719	-0.27319600000000005
chr1:197999999-198100000	-0.596364	-0.293404	-0.30296
chr1:198099999-198200000	-0.137032	-0.194707	0.057675000000000004
chr1:198199999-198300000	-0.197295	-0.375252	0.17795699999999998
chr1:198399999-198500000	-0.342066	-0.412077	0.07001100000000005
chr1:198499999-198600000	0.0132592	-0.276455	0.28971420000000003
chr1:198599999-198700000	0.0186554	-0.391319	0.40997439999999996
chr1:198699999-198800000	-0.203639	-0.661006	0.45736699999999997
chr1:198799999-198900000	-0.140607	-0.878363	0.737756
chr1:198899999-199000000	0.102043	-0.827693	0.929736
chr1:198999999-199100000	0.115085	-0.870054	0.985139
chr1:199299999-199400000	-0.318525	-0.936732	0.618207
chr1:199399999-199500000	-0.324511	-0.69518	0.370669
chr1:199599999-199700000	-0.404581	-0.792277	0.387696
chr1:199699999-199800000	-0.428724	-0.868702	0.439978
chr1:199799999-199900000	-0.303077	-0.592554	0.28947700000000004
chr1:199899999-200000000	-0.157093	-0.395335	0.23824199999999998
chr1:199999999-200100000	-0.131939	-0.355274	0.22333499999999998
chr1:200099999-200200000	0.0635004	-0.271445	0.3349454
chr1:200299999-200400000	0.134298	-0.193926	0.32822399999999996
chr1:200399999-200500000	0.110115	-0.270927	0.381042
chr1:200499999-200600000	0.287391	-0.0352151	0.3226061
chr1:200599999-200700000	0.495933	-0.00248083	0.49841383
chr1:200699999-200800000	0.448906	-0.00487925	0.45378525000000003
chr1:200799999-200900000	0.523338	0.0157401	0.5075978999999999
chr1:200999999-201100000	0.348131	0.104206	0.24392500000000003
chr1:201199999-201300000	0.286706	0.0951547	0.19155130000000004
chr1:201299999-201400000	0.405001	0.159155	0.245846
chr1:201399999-201500000	0.50202	0.176105	0.325915
chr1:201499999-201600000	0.375053	0.145322	0.22973100000000002
chr1:201599999-201700000	0.377508	0.224497	0.153011
chr1:201699999-201800000	0.453114	0.175533	0.277581
chr1:201799999-201900000	0.501415	0.208666	0.29274900000000004
chr1:201899999-202000000	0.577158	0.208919	0.368239
chr1:202099999-202200000	0.636403	0.312353	0.32405000000000006
chr1:202199999-202300000	0.586552	0.2422	0.344352
chr1:202299999-202400000	0.677455	0.328805	0.34865
chr1:202399999-202500000	0.652714	0.403464	0.24925000000000003
chr1:202499999-202600000	0.63555	0.299664	0.33588599999999996
chr1:202599999-202700000	0.550963	0.26764	0.283323
chr1:202699999-202800000	0.559746	0.237934	0.321812
chr1:202999999-203100000	0.592828	0.285183	0.307645
chr1:203199999-203300000	0.704075	0.252414	0.451661
chr1:203299999-203400000	0.593704	0.276077	0.317627
chr1:203499999-203600000	0.449477	0.21894	0.23053700000000002
chr1:203699999-203800000	0.596089	0.28658	0.309509
chr1:203799999-203900000	0.498581	0.241823	0.256758
chr1:203899999-204000000	0.322063	0.170983	0.15108
chr1:203999999-204100000	0.404804	0.216703	0.188101
chr1:204099999-204200000	0.460057	0.262975	0.19708199999999998
chr1:204199999-204300000	0.429655	0.246641	0.183014
chr1:204399999-204500000	0.609263	0.26007	0.349193
chr1:204499999-204600000	0.602144	0.235093	0.367051
chr1:204599999-204700000	0.517096	0.236758	0.280338
chr1:204699999-204800000	0.552946	0.250896	0.30205000000000004
chr1:204799999-204900000	0.422451	0.254178	0.168273
chr1:204899999-205000000	0.496185	0.220406	0.275779
chr1:205099999-205200000	0.547953	0.210557	0.33739600000000003
chr1:205299999-205400000	0.562476	0.292426	0.27004999999999996
chr1:205399999-205500000	0.669606	0.24752	0.42208600000000007
chr1:205499999-205600000	0.611916	0.312696	0.29922000000000004
chr1:205599999-205700000	0.619611	0.275231	0.34438
chr1:205699999-205800000	0.599188	0.244998	0.35419000000000006
chr1:205799999-205900000	0.475621	0.235391	0.24023000000000003
chr1:205899999-206000000	0.703131	0.481388	0.22174299999999997
chr1:206199999-206300000	0.475959	0.233174	0.24278500000000003
chr1:206299999-206400000	0.659341	0.410361	0.24897999999999998
chr1:206499999-206600000	0.70465	0.530873	0.17377699999999996
chr1:206599999-206700000	0.528334	0.175043	0.35329099999999997
chr1:206699999-206800000	0.563561	0.242101	0.32145999999999997
chr1:206799999-206900000	0.573925	0.200091	0.373834
chr1:207099999-207200000	0.45168	0.162746	0.288934
chr1:207199999-207300000	0.303211	0.165598	0.137613
chr1:207399999-207500000	0.103506	0.178761	-0.075255
chr1:207499999-207600000	0.347098	0.192842	0.154256
chr1:207599999-207700000	0.279165	0.147543	0.131622
chr1:207699999-207800000	0.201172	0.127261	0.07391099999999998
chr1:207799999-207900000	0.106764	0.144836	-0.038071999999999995
chr1:207899999-208000000	0.315032	0.0601607	0.25487129999999997
chr1:208099999-208200000	0.11884	-0.00663339	0.12547339
chr1:208199999-208300000	-0.0642683	-0.104197	0.0399287
chr1:208299999-208400000	-0.0772873	-0.0254586	-0.051828700000000005
chr1:208399999-208500000	-0.240771	-0.119077	-0.12169400000000001
chr1:208499999-208600000	-0.383889	-0.348552	-0.03533700000000001
chr1:208599999-208700000	-0.484157	-0.385237	-0.09892000000000001
chr1:208799999-208900000	-0.486114	-0.621494	0.13538
chr1:208999999-209100000	-0.387845	-0.674107	0.286262
chr1:209099999-209200000	-0.384822	-0.701175	0.316353
chr1:209199999-209300000	-0.281402	-0.619576	0.33817400000000003
chr1:209299999-209400000	-0.422799	-0.580604	0.15780500000000003
chr1:209399999-209500000	-0.403662	-0.559507	0.15584499999999996
chr1:209499999-209600000	-0.301048	-0.375032	0.073984
chr1:209599999-209700000	-0.296346	-0.394558	0.09821200000000002
chr1:209699999-209800000	-0.0303793	-0.246761	0.2163817
chr1:209899999-210000000	0.153922	-0.161349	0.31527099999999997
chr1:209999999-210100000	-0.226305	-0.329539	0.10323400000000002
chr1:210099999-210200000	-0.341576	-0.53268	0.19110400000000005
chr1:210199999-210300000	-0.415008	-0.595107	0.18009900000000006
chr1:210299999-210400000	-0.436845	-0.629676	0.19283100000000003
chr1:210399999-210500000	-0.212259	-0.420067	0.20780800000000002
chr1:210499999-210600000	0.0231526	-0.33095	0.35410260000000005
chr1:210799999-210900000	-0.293963	-0.404797	0.11083400000000004
chr1:210999999-211100000	-0.478781	-0.354184	-0.12459700000000001
chr1:211099999-211200000	-0.513641	-0.484326	-0.029315000000000035
chr1:211299999-211400000	-0.191051	-0.231402	0.040351
chr1:211399999-211500000	0.0878731	-0.0840977	0.17197079999999998
chr1:211499999-211600000	0.123704	-0.0714527	0.1951567
chr1:211599999-211700000	0.201195	-0.0354737	0.2366687
chr1:211699999-211800000	0.267692	0.0413962	0.2262958
chr1:211799999-211900000	0.345639	0.0632788	0.28236019999999995
chr1:211999999-212100000	0.373823	0.0486759	0.3251471
chr1:212099999-212200000	0.375763	0.104767	0.270996
chr1:212199999-212300000	0.26845	0.10063	0.16782000000000002
chr1:212299999-212400000	0.235874	0.0840665	0.15180749999999998
chr1:212399999-212500000	0.328004	0.159085	0.168919
chr1:212499999-212600000	0.426693	0.127999	0.298694
chr1:212699999-212800000	0.553402	0.180886	0.37251599999999996
chr1:212899999-213000000	0.384741	0.119116	0.265625
chr1:212999999-213100000	0.379635	0.151815	0.22782
chr1:213099999-213200000	0.333069	0.11929	0.213779
chr1:213199999-213300000	0.145829	0.0392098	0.10661919999999998
chr1:213299999-213400000	-0.078488	-0.0481249	-0.030363100000000004
chr1:213399999-213500000	-0.331136	-0.152224	-0.178912
chr1:213499999-213600000	-0.473222	-0.225542	-0.24767999999999998
chr1:213599999-213700000	-0.480201	-0.36013	-0.12007099999999998
chr1:213799999-213900000	-0.532103	-0.322912	-0.20919100000000002
chr1:213899999-214000000	-0.597376	-0.315561	-0.28181500000000004
chr1:213999999-214100000	-0.599054	-0.343914	-0.25514
chr1:214099999-214200000	-0.555222	-0.345575	-0.20964699999999997
chr1:214199999-214300000	-0.564008	-0.331693	-0.23231499999999994
chr1:214299999-214400000	-0.455574	-0.416999	-0.03857499999999997
chr1:214399999-214500000	-0.315932	-0.211726	-0.104206
chr1:214699999-214800000	-0.213497	-0.331416	0.117919
chr1:214899999-215000000	-0.743157	-0.622459	-0.12069799999999997
chr1:214999999-215100000	-0.765067	-0.731476	-0.03359100000000004
chr1:215099999-215200000	-0.667418	-0.643357	-0.024061
chr1:215199999-215300000	-0.704634	-0.70251	-0.0021240000000000148
chr1:215299999-215400000	-0.791563	-0.756189	-0.03537400000000002
chr1:215399999-215500000	-0.832345	-0.835821	0.0034760000000000346
chr1:215499999-215600000	-0.999052	-0.897626	-0.10142600000000002
chr1:215699999-215800000	-0.489721	-0.42373	-0.06599100000000002
chr1:215799999-215900000	-0.521757	-0.559457	0.037699999999999956
chr1:215899999-216000000	-0.84688	-0.815218	-0.03166199999999997
chr1:215999999-216100000	-0.730459	-0.763378	0.03291900000000003
chr1:216099999-216200000	-0.843554	-0.864295	0.02074100000000001
chr1:216199999-216300000	-0.75595	-0.845876	0.08992599999999995
chr1:216499999-216600000	-0.856907	-0.775603	-0.08130399999999993
chr1:216599999-216700000	-0.906694	-0.805572	-0.10112200000000005
chr1:216699999-216800000	-0.747419	-0.709553	-0.037865999999999955
chr1:216799999-216900000	-0.810431	-0.765798	-0.044633000000000034
chr1:216899999-217000000	-0.799195	-0.776132	-0.023062999999999945
chr1:216999999-217100000	-0.780471	-0.751623	-0.028847999999999985
chr1:217099999-217200000	-0.711488	-0.752311	0.04082299999999994
chr1:217199999-217300000	-0.779936	-0.753751	-0.026185000000000014
chr1:217399999-217500000	-0.740661	-0.708704	-0.03195700000000001
chr1:217499999-217600000	-0.671119	-0.730186	0.05906699999999998
chr1:217599999-217700000	-0.554539	-0.705336	0.15079699999999996
chr1:217699999-217800000	-0.473945	-0.638963	0.16501799999999994
chr1:217799999-217900000	-0.504774	-0.727266	0.22249200000000002
chr1:217899999-218000000	-0.766386	-0.643279	-0.12310699999999997
chr1:217999999-218100000	-0.796708	-0.746781	-0.049926999999999944
chr1:218199999-218300000	-0.714777	-0.760125	0.045348000000000055
chr1:218399999-218500000	-0.576352	-0.341847	-0.23450499999999996
chr1:218599999-218700000	-0.673107	-0.429604	-0.24350300000000002
chr1:218799999-218900000	-0.763274	-0.763642	0.00036800000000003497
chr1:218899999-219000000	-0.69006	-0.840823	0.15076299999999998
chr1:219099999-219200000	-0.678997	-0.720527	0.04153000000000007
chr1:219299999-219400000	-0.276557	-0.396156	0.11959900000000001
chr1:219399999-219500000	-0.524024	-0.540567	0.016542999999999974
chr1:219499999-219600000	-0.486642	-0.694366	0.20772400000000002
chr1:219599999-219700000	-0.4804	-0.650592	0.17019199999999995
chr1:219699999-219800000	-0.646692	-0.681481	0.03478899999999996
chr1:219799999-219900000	-0.668359	-0.417076	-0.25128300000000003
chr1:219999999-220100000	-0.626992	-0.118769	-0.508223
chr1:220099999-220200000	-0.16353	-0.0709078	-0.0926222
chr1:220199999-220300000	0.112453	0.00614411	0.10630889
chr1:220299999-220400000	-0.0622961	-0.100312	0.0380159
chr1:220399999-220500000	-0.118242	-0.19145	0.07320800000000001
chr1:220499999-220600000	-0.202194	-0.325941	0.12374699999999997
chr1:220699999-220800000	-0.477938	-0.635362	0.157424
chr1:220899999-221000000	-0.203477	-0.425044	0.221567
chr1:220999999-221100000	-0.114599	-0.593701	0.47910200000000003
chr1:221099999-221200000	-0.0799846	-0.430145	0.3501604
chr1:221199999-221300000	0.069999	-0.585955	0.655954
chr1:221299999-221400000	-0.0195039	-0.599152	0.5796481
chr1:221399999-221500000	-0.342152	-0.876851	0.534699
chr1:221499999-221600000	-0.434494	-0.722742	0.288248
chr1:221599999-221700000	-0.265441	-0.620188	0.354747
chr1:221799999-221900000	0.154946	-0.289285	0.44423100000000004
chr1:221899999-222000000	0.355714	-0.370813	0.7265269999999999
chr1:221999999-222100000	0.217489	-0.465	0.682489
chr1:222099999-222200000	0.177045	-0.572573	0.749618
chr1:222199999-222300000	-0.0793115	-0.693639	0.6143275
chr1:222299999-222400000	-0.352953	-0.643258	0.290305
chr1:222399999-222500000	-0.312467	-0.589381	0.27691400000000005
chr1:222699999-222800000	0.0315958	-0.15643	0.18802580000000002
chr1:222799999-222900000	0.284648	-0.126336	0.410984
chr1:222999999-223100000	-0.148028	-0.448924	0.300896
chr1:223099999-223200000	-0.195442	-0.361261	0.165819
chr1:223199999-223300000	-0.0604282	-0.202615	0.1421868
chr1:223299999-223400000	0.197776	-0.0299823	0.2277583
chr1:223399999-223500000	0.00109189	-0.0677922	0.06888409
chr1:223499999-223600000	-0.0205865	-0.0962091	0.07562260000000001
chr1:223699999-223800000	0.331544	-0.339111	0.670655
chr1:223799999-223900000	0.23391	-0.0474891	0.2813991
chr1:223899999-224000000	0.239308	0.0739857	0.16532229999999998
chr1:223999999-224100000	0.219286	0.109052	0.11023400000000001
chr1:224199999-224300000	0.228715	0.159725	0.06899
chr1:224399999-224500000	0.301654	0.13405	0.16760399999999998
chr1:224599999-224700000	0.16253	0.061833	0.10069700000000001
chr1:224699999-224800000	-0.22592	-0.0303146	-0.1956054
chr1:224799999-224900000	0.0297108	-0.0956782	0.125389
chr1:224899999-225000000	0.163094	-0.136751	0.29984500000000003
chr1:224999999-225100000	-0.128191	-0.213304	0.085113
chr1:225099999-225200000	-0.329804	-0.2281	-0.10170399999999999
chr1:225199999-225300000	-0.402119	-0.254252	-0.14786700000000003
chr1:225299999-225400000	-0.473554	-0.231641	-0.24191299999999996
chr1:225499999-225600000	-0.151402	-0.0438488	-0.10755320000000002
chr1:225599999-225700000	0.0821413	0.0782388	0.003902500000000003
chr1:225699999-225800000	-0.110498	0.101714	-0.212212
chr1:225799999-225900000	-0.0774277	0.0814601	-0.1588878
chr1:225899999-226000000	0.0854247	0.0888836	-0.003458899999999987
chr1:225999999-226100000	0.158984	0.160504	-0.0015200000000000213
chr1:226099999-226200000	0.287534	0.177604	0.10993
chr1:226399999-226500000	0.418536	0.277086	0.14145000000000002
chr1:226599999-226700000	0.151391	0.237852	-0.08646100000000001
chr1:226699999-226800000	0.0985972	0.250014	-0.15141680000000002
chr1:226899999-227000000	0.335082	0.217888	0.11719399999999999
chr1:226999999-227100000	0.1467	0.261284	-0.11458400000000002
chr1:227099999-227200000	0.0400823	0.272614	-0.2325317
chr1:227199999-227300000	-0.193577	0.24021	-0.43378700000000003
chr1:227299999-227400000	-0.314064	0.259222	-0.573286
chr1:227399999-227500000	-0.319693	0.202127	-0.52182
chr1:227599999-227700000	-0.281713	0.2145	-0.496213
chr1:227699999-227800000	-0.171949	0.17073	-0.34267899999999996
chr1:227799999-227900000	-0.171123	0.166844	-0.337967
chr1:227899999-228000000	0.0248658	0.237157	-0.2122912
chr1:227999999-228100000	-0.0959117	0.233044	-0.3289557
chr1:228099999-228200000	-0.100544	0.332217	-0.43276099999999995
chr1:228299999-228400000	0.259652	0.31369	-0.05403800000000003
chr1:228499999-228600000	0.102862	0.280852	-0.17798999999999998
chr1:228599999-228700000	0.299996	0.337412	-0.037416000000000005
chr1:228699999-228800000	0.195525	0.358465	-0.16293999999999997
chr1:228799999-228900000	0.0799884	0.189835	-0.1098466
chr1:228899999-229000000	0.151862	0.19178	-0.03991800000000001
chr1:228999999-229100000	0.0797964	0.194823	-0.11502659999999999
chr1:229099999-229200000	0.0815744	0.195424	-0.11384959999999998
chr1:229199999-229300000	0.0650565	0.196264	-0.13120749999999998
chr1:229399999-229500000	0.339819	0.276991	0.062828
chr1:229499999-229600000	0.329027	0.24947	0.07955700000000002
chr1:229599999-229700000	0.406209	0.207546	0.19866299999999998
chr1:229699999-229800000	0.362504	0.192624	0.16988
chr1:229799999-229900000	0.0604961	0.201717	-0.1412209
chr1:229899999-230000000	0.0931708	0.181053	-0.0878822
chr1:229999999-230100000	0.0275325	0.20818	-0.18064750000000002
chr1:230299999-230400000	0.216803	0.193516	0.023287000000000002
chr1:230499999-230600000	-0.143041	0.119283	-0.262324
chr1:230599999-230700000	-0.135229	0.10699	-0.242219
chr1:230699999-230800000	-0.0697745	0.155936	-0.22571049999999998
chr1:230799999-230900000	-0.0357086	0.1721	-0.2078086
chr1:230899999-231000000	0.00995357	0.145141	-0.13518743
chr1:230999999-231100000	0.0768768	0.226041	-0.1491642
chr1:231099999-231200000	0.168327	0.175083	-0.006755999999999984
chr1:231299999-231400000	0.105953	0.198643	-0.09268999999999998
chr1:231399999-231500000	0.167018	0.0930798	0.0739382
chr1:231499999-231600000	0.177545	0.0682659	0.1092791
chr1:231599999-231700000	0.280973	0.0519692	0.22900379999999998
chr1:231699999-231800000	-0.041522	0.0444899	-0.0860119
chr1:231799999-231900000	-0.168164	-0.176918	0.008753999999999984
chr1:232099999-232200000	-0.282977	-0.340814	0.05783700000000003
chr1:232199999-232300000	-0.4345	-0.4974	0.06290000000000001
chr1:232299999-232400000	-0.440099	-0.365788	-0.07431100000000002
chr1:232399999-232500000	-0.363507	-0.395019	0.031511999999999984
chr1:232499999-232600000	-0.364601	-0.213871	-0.15073
chr1:232599999-232700000	-0.236078	-0.302929	0.066851
chr1:232699999-232800000	-0.13775	-0.302342	0.164592
chr1:232799999-232900000	-0.196507	-0.365443	0.16893600000000003
chr1:232999999-233100000	-0.0188628	-0.173745	0.15488220000000003
chr1:233099999-233200000	0.0109941	-0.218759	0.22975310000000002
chr1:233199999-233300000	0.00274774	-0.298588	0.30133574
chr1:233299999-233400000	0.0214588	-0.362128	0.3835868
chr1:233399999-233500000	0.00397747	-0.24646	0.25043747
chr1:233499999-233600000	0.0987792	-0.217329	0.3161082
chr1:233599999-233700000	0.283983	-0.171697	0.45568
chr1:233799999-233900000	0.173209	-0.0836605	0.2568695
chr1:233999999-234100000	-0.0963326	-0.239884	0.1435514
chr1:234199999-234300000	0.118896	-0.136779	0.255675
chr1:234399999-234500000	0.35314	-0.0179825	0.3711225
chr1:234499999-234600000	0.52734	0.0722565	0.45508350000000003
chr1:234699999-234800000	0.606215	0.148239	0.45797599999999994
chr1:234799999-234900000	0.639587	0.223898	0.415689
chr1:234899999-235000000	0.75381	0.290975	0.462835
chr1:234999999-235100000	0.581998	0.20013	0.381868
chr1:235099999-235200000	0.670743	0.18313	0.48761299999999996
chr1:235199999-235300000	0.657385	0.227166	0.430219
chr1:235399999-235500000	0.619244	0.165396	0.45384800000000003
chr1:235499999-235600000	0.539331	0.164766	0.37456500000000004
chr1:235599999-235700000	0.568571	0.164271	0.40430000000000005
chr1:235699999-235800000	0.367532	0.0376256	0.32990640000000004
chr1:235799999-235900000	0.360085	-0.0205254	0.3806104
chr1:235899999-236000000	0.455394	-0.124341	0.579735
chr1:236099999-236200000	0.397376	-0.105476	0.502852
chr1:236299999-236400000	0.262223	-0.0789551	0.3411781
chr1:236399999-236500000	0.257263	-0.0767276	0.3339906
chr1:236499999-236600000	0.200542	-0.0095295	0.2100715
chr1:236599999-236700000	0.171806	-0.0498982	0.2217042
chr1:236699999-236800000	0.0238943	-0.106417	0.1303113
chr1:236799999-236900000	-0.140183	-0.228841	0.08865799999999999
chr1:236899999-237000000	-0.189664	-0.207697	0.018032999999999993
chr1:236999999-237100000	-0.272401	-0.268107	-0.00429400000000002
chr1:237199999-237300000	-0.66606	-0.490425	-0.17563499999999999
chr1:237299999-237400000	-0.711211	-0.780751	0.06953999999999994
chr1:237399999-237500000	-0.709539	-0.681076	-0.028463000000000016
chr1:237499999-237600000	-0.711418	-0.665692	-0.045726000000000044
chr1:237599999-237700000	-0.699798	-0.811026	0.111228
chr1:237699999-237800000	-0.756339	-0.692501	-0.06383799999999995
chr1:237799999-237900000	-0.737217	-0.837994	0.100777
chr1:238099999-238200000	-0.379879	-0.666642	0.28676299999999993
chr1:238299999-238400000	-0.590744	-0.812112	0.2213679999999999
chr1:238399999-238500000	-0.616122	-0.697401	0.0812790000000001
chr1:238499999-238600000	-0.762302	-0.840363	0.07806099999999994
chr1:238599999-238700000	-0.933609	-0.809642	-0.12396700000000005
chr1:238699999-238800000	-0.748865	-0.784595	0.03573000000000004
chr1:238799999-238900000	-0.887359	-0.830098	-0.057261000000000006
chr1:238899999-239000000	-0.848918	-0.768081	-0.08083699999999994
chr1:239099999-239200000	-0.917073	-0.771125	-0.14594800000000008
chr1:239199999-239300000	-0.912159	-0.879549	-0.03261000000000003
chr1:239299999-239400000	-0.972823	-0.842529	-0.13029400000000002
chr1:239399999-239500000	-0.912031	-0.695006	-0.21702500000000002
chr1:239499999-239600000	-0.79365	-0.804846	0.011195999999999984
chr1:239599999-239700000	-0.859098	-0.775102	-0.08399600000000007
chr1:239899999-240000000	-0.81887	-0.722863	-0.09600699999999995
chr1:239999999-240100000	-0.788377	-0.691755	-0.09662199999999999
chr1:240099999-240200000	-0.795707	-0.540246	-0.25546100000000005
chr1:240199999-240300000	-0.719255	-0.596287	-0.12296799999999997
chr1:240299999-240400000	-0.882228	-0.635006	-0.24722200000000005
chr1:240399999-240500000	-0.72408	-0.695687	-0.02839299999999989
chr1:240499999-240600000	-0.820505	-0.721108	-0.09939700000000007
chr1:240599999-240700000	-0.654352	-0.616502	-0.03785000000000005
chr1:240799999-240900000	-0.694381	-0.590513	-0.10386800000000007
chr1:240899999-241000000	-0.742448	-0.795352	0.05290399999999995
chr1:240999999-241100000	-0.660145	-0.690014	0.029869000000000034
chr1:241099999-241200000	-0.781981	-0.666423	-0.11555800000000005
chr1:241199999-241300000	-0.810109	-0.733601	-0.07650800000000002
chr1:241299999-241400000	-0.805477	-0.682706	-0.12277099999999996
chr1:241399999-241500000	-0.704171	-0.727192	0.023020999999999958
chr1:241599999-241700000	-0.470788	-0.408049	-0.06273899999999999
chr1:241799999-241900000	-0.481989	-0.0372561	-0.4447329
chr1:241999999-242100000	-0.248115	-0.149103	-0.09901199999999999
chr1:242199999-242300000	-0.532851	-0.511872	-0.02097899999999997
chr1:242299999-242400000	-0.494356	-0.626644	0.13228799999999996
chr1:242399999-242500000	-0.596022	-0.924038	0.328016
chr1:242499999-242600000	-0.793986	-0.817004	0.023017999999999983
chr1:242599999-242700000	-0.645425	-0.687031	0.04160599999999992
chr1:242699999-242800000	-0.754237	-0.860888	0.10665099999999994
chr1:242799999-242900000	-0.62689	-0.717169	0.090279
chr1:242999999-243100000	-0.512348	-0.615877	0.10352899999999998
chr1:243099999-243200000	-0.758438	-0.9999	0.24146200000000007
chr1:243199999-243300000	-0.414549	-0.590108	0.17555899999999997
chr1:243299999-243400000	-0.0997882	-0.266256	0.1664678
chr1:243399999-243500000	0.111122	-0.0835133	0.1946353
chr1:243499999-243600000	-0.318563	-0.385205	0.06664200000000003
chr1:243799999-243900000	-0.312389	-0.859263	0.5468740000000001
chr1:243899999-244000000	-0.411565	-0.66837	0.256805
chr1:243999999-244100000	-0.370619	-0.414978	0.04435900000000004
chr1:244099999-244200000	-0.281653	-0.359671	0.07801800000000003
chr1:244199999-244300000	-0.128577	-0.315061	0.18648399999999998
chr1:244299999-244400000	-0.341577	-0.287747	-0.053830000000000044
chr1:244399999-244500000	-0.0423064	-0.0530653	0.010758900000000002
chr1:244499999-244600000	0.170556	-0.0340129	0.2045689
chr1:244699999-244800000	-0.187738	-0.0753972	-0.11234079999999999
chr1:244799999-244900000	0.0391163	0.060739	-0.0216227
chr1:244899999-245000000	0.188165	0.0266065	0.1615585
chr1:244999999-245100000	0.366681	0.169814	0.196867
chr1:245099999-245200000	0.341649	0.119069	0.22258
chr1:245199999-245300000	0.0571221	0.112608	-0.0554859
chr1:245299999-245400000	-0.125774	0.101503	-0.227277
chr1:245499999-245600000	-0.209219	0.103222	-0.31244099999999997
chr1:245699999-245800000	-0.133509	0.0813698	-0.21487879999999998
chr1:245899999-246000000	-0.0812326	0.0728477	-0.1540803
chr1:245999999-246100000	0.0142028	0.0797275	-0.0655247
chr1:246099999-246200000	0.078551	0.18592	-0.107369
chr1:246199999-246300000	-0.0350139	0.173768	-0.20878190000000002
chr1:246299999-246400000	0.065958	0.143224	-0.07726599999999999
chr1:246399999-246500000	0.0649445	0.162675	-0.09773049999999998
chr1:246599999-246700000	0.276681	0.162664	0.11401700000000001
chr1:246699999-246800000	0.279915	0.153659	0.12625600000000003
chr1:246799999-246900000	0.198491	0.11247	0.086021
chr1:246899999-247000000	0.186507	0.0493432	0.1371638
chr1:246999999-247100000	0.180513	0.0324597	0.1480533
chr1:247099999-247200000	-0.0619551	-0.118551	0.056595900000000005
chr1:247199999-247300000	0.00417912	-0.108072	0.11225112
chr1:247399999-247500000	-0.0958211	-0.181113	0.08529189999999999
chr1:247599999-247700000	-0.0960575	-0.386256	0.29019849999999997
chr1:247699999-247800000	-0.555874	-0.635973	0.08009900000000003
chr1:247799999-247900000	-0.676481	-0.75498	0.07849899999999999
chr1:247899999-248000000	-0.737655	-0.698664	-0.038991
chr1:247999999-248100000	-0.686529	-0.411511	-0.27501799999999993
chr1:248099999-248200000	-0.827985	-0.759622	-0.06836299999999995
chr1:248199999-248300000	-0.701715	-0.879335	0.17762
chr1:248299999-248400000	-0.744769	-0.802424	0.05765500000000001
chr1:248499999-248600000	-0.214113	-0.696	0.48188699999999995
chr1:248599999-248700000	0.144935	-0.9999	1.144835
chr1:248799999-248900000	0.0069013	-0.612831	0.6197323
chr1:248899999-249000000	-0.468624	-0.9999	0.5312760000000001
chr1:248999999-249100000	0.0117586	-0.731334	0.7430926
chr1:249099999-249200000	0.126837	-0.0686898	0.1955268
chr1:249199999-249300000	-0.0567559	-0.214245	0.1574891
chr1:3899999-4000000		0.9999	
chr1:17099999-17200000		0.9999	
chr1:103899999-104000000		-0.9999	
chr1:108899999-109000000		-0.443236	
chr1:142499999-142600000		0.124081	
chr1:142599999-142700000		-0.0920412	
chr1:143099999-143200000		0.31517	
chr1:143199999-143300000		0.587569	
chr1:149599999-149700000		0.9999	
chr1:224099999-224200000		0.136526	
chr1:248699999-248800000		-0.9999	
